model_tag,exp_name,exp_group,layer,is_layer_0,signed_effect_mean,signed_effect_ci_lo,signed_effect_ci_hi,noise_effect_abs_mean,noise_effect_abs_ci_lo,noise_effect_abs_ci_hi,n_items
llama32_3b,self_patch_SP,self_patch,1,False,0.0,0.0,0.0,2.030562232905983,1.9397978432158118,2.1209635416666663,390
llama32_3b,self_patch_SP,self_patch,2,False,0.0,0.0,0.0,2.214496527777778,2.112282986111111,2.3124786324786326,390
llama32_3b,self_patch_SP,self_patch,3,False,0.0,0.0,0.0,1.188034188034188,1.109180188301282,1.2684336605235043,390
llama32_3b,self_patch_SP,self_patch,4,False,0.0,0.0,0.0,1.6323116987179487,1.5461326455662392,1.7212419871794868,390
llama32_3b,self_patch_SP,self_patch,5,False,0.0,0.0,0.0,0.9923143696581196,0.9153569043803419,1.0719598023504273,390
llama32_3b,self_patch_SP,self_patch,6,False,0.0,0.0,0.0,0.9274839743589743,0.8546915064102565,1.005001669337607,390
llama32_3b,self_patch_SP,self_patch,7,False,0.0,0.0,0.0,0.5531183226495726,0.5104089877136753,0.5983887553418804,390
llama32_3b,self_patch_SP,self_patch,8,False,0.0,0.0,0.0,0.7037326388888888,0.6580455395299146,0.7510152911324787,390
llama32_3b,self_patch_SP,self_patch,9,False,0.0,0.0,0.0,0.7695713141025641,0.7311314770299145,0.8073669537927352,390
llama32_3b,self_patch_SP,self_patch,10,False,0.0,0.0,0.0,0.5585336538461538,0.5274706196581196,0.591465845352564,390
llama32_3b,self_patch_SP,self_patch,11,False,0.0,0.0,0.0,0.24137286324786325,0.2239686832264957,0.2585892427884615,390
llama32_3b,self_patch_SP,self_patch,12,False,0.0,0.0,0.0,0.43701255341880335,0.415849358974359,0.45802216880341884,390
llama32_3b,self_patch_SP,self_patch,13,False,0.0,0.0,0.0,0.4435162927350428,0.4241282719017094,0.46254056490384615,390
llama32_3b,self_patch_SP,self_patch,14,False,0.0,0.0,0.0,0.1588474893162393,0.14772953392094015,0.17078158386752135,390
llama32_3b,self_patch_SP,self_patch,15,False,0.0,0.0,0.0,0.09919204059829059,0.09133930956196581,0.10681089743589743,390
llama32_3b,self_patch_SP,self_patch,16,False,0.0,0.0,0.0,0.2035857371794872,0.1920591279380342,0.21445696447649576,390
llama32_3b,self_patch_SP,self_patch,17,False,0.0,0.0,0.0,0.14525908119658118,0.1361843950320513,0.1537489983974359,390
llama32_3b,self_patch_SP,self_patch,18,False,0.0,0.0,0.0,0.19793669871794872,0.18961672008547006,0.20556290064102567,390
llama32_3b,self_patch_SP,self_patch,19,False,0.0,0.0,0.0,0.18392761752136752,0.17572616185897433,0.1919147302350427,390
llama32_3b,self_patch_SP,self_patch,20,False,0.0,0.0,0.0,0.0789863782051282,0.0725893095619658,0.0851841279380342,390
llama32_3b,self_patch_SP,self_patch,21,False,0.0,0.0,0.0,0.0492321047008547,0.04572649572649573,0.05265107505341882,390
llama32_3b,self_patch_SP,self_patch,22,False,0.0,0.0,0.0,0.08188434829059829,0.07843833466880343,0.08531650641025641,390
llama32_3b,self_patch_SP,self_patch,23,False,0.0,0.0,0.0,0.05727163461538461,0.05461271367521367,0.059775974893162394,390
llama32_3b,self_patch_SP,self_patch,24,False,0.0,0.0,0.0,0.04377670940170941,0.040698283920940166,0.04664145966880342,390
llama32_3b,self_patch_SP,self_patch,25,False,0.0,0.0,0.0,0.08530982905982906,0.08241836939102565,0.08808109642094017,390
