model_tag,exp_name,exp_group,layer,is_layer_0,signed_effect_mean,signed_effect_ci_lo,signed_effect_ci_hi,noise_effect_abs_mean,noise_effect_abs_ci_lo,noise_effect_abs_ci_hi,n_items
phi2,dist_sg_to_pl,distractor_patch,31,False,0.0,0.0,0.0,0.0,0.0,0.0,390
phi2,same_num_SP_to_PS_dist,same_number_control,0,True,1.5629819894448305,1.5191196660506419,1.6081884664755601,0.5175874147659693,0.4812815835129501,0.5554887563958127,390
phi2,same_num_SP_to_PS_dist,same_number_control,1,False,1.4852844409453563,1.4415542812836477,1.5304411081778697,0.4136059834406926,0.3832892984814114,0.4473115384069264,390
phi2,same_num_SP_to_PS_dist,same_number_control,2,False,1.3290551650218474,1.2861776426510934,1.3726633422191326,0.3672760898231441,0.34134097388666923,0.39527967988935286,390
phi2,same_num_SP_to_PS_dist,same_number_control,3,False,1.2680421609144945,1.225449976432018,1.3117617915838193,0.7396261679820525,0.6973480476477207,0.7822948433395126,390
phi2,same_num_SP_to_PS_dist,same_number_control,4,False,1.153648486504188,1.1119161688975798,1.1949812816962218,0.33412542750692775,0.30790440284288845,0.36134266767746365,390
phi2,same_num_SP_to_PS_dist,same_number_control,5,False,0.9065457686399803,0.8653086636616634,0.9459139523139366,0.33735229785625753,0.3114879906483185,0.3637767862050962,390
phi2,same_num_SP_to_PS_dist,same_number_control,6,False,0.8710714707007775,0.8313103143374125,0.9092339891653795,0.4163833699674687,0.38862211272247843,0.44676724857754185,390
phi2,same_num_SP_to_PS_dist,same_number_control,7,False,0.7146142323811849,0.6775979831891182,0.7507808344180767,0.3633784693530482,0.33808285731535687,0.3904425020910736,390
phi2,same_num_SP_to_PS_dist,same_number_control,8,False,0.6896883866725824,0.6533291025039477,0.7244545019589937,1.5673391228048208,1.5348910348639528,1.6049467996654345,390
phi2,same_num_SP_to_PS_dist,same_number_control,9,False,0.6401659745436449,0.6041390459354108,0.6740536561379066,0.2425356897533449,0.22272494204023965,0.2645452561337724,390
phi2,same_num_SP_to_PS_dist,same_number_control,10,False,0.578678637284499,0.5445871881338266,0.6103874271955245,0.4109742629222381,0.3851380689123757,0.4385993817321256,390
phi2,same_num_SP_to_PS_dist,same_number_control,11,False,0.36569719314575194,0.34059603373209635,0.3901484842789479,0.3702409980643509,0.34762518683050436,0.39458693962830754,390
phi2,same_num_SP_to_PS_dist,same_number_control,12,False,0.35187426591530824,0.32746675240687834,0.3759525759403522,0.6902517970810589,0.665418890622946,0.7164464350847098,390
phi2,same_num_SP_to_PS_dist,same_number_control,13,False,0.28906370554214866,0.26563922142371155,0.3114108580198043,0.5357761334150265,0.5128913442090026,0.5593118484407409,390
phi2,same_num_SP_to_PS_dist,same_number_control,14,False,0.2288773169884315,0.20601251846704727,0.2510759332852486,0.2145340756473378,0.1982090178514138,0.23093400117678517,390
phi2,same_num_SP_to_PS_dist,same_number_control,15,False,0.11185530393551557,0.09051324838247055,0.13145057403124297,0.4120236046293861,0.39560726139280533,0.4298306323524214,390
phi2,same_num_SP_to_PS_dist,same_number_control,16,False,0.04621308400080754,0.025944174069624678,0.06555670383648994,0.8938497282500959,0.8757785409536117,0.9154948759486532,390
phi2,same_num_SP_to_PS_dist,same_number_control,17,False,0.00599662096072466,-0.012865626078385572,0.023618739384871253,0.5722107822059566,0.5530714953862704,0.5936221090341225,390
phi2,same_num_SP_to_PS_dist,same_number_control,18,False,-0.09214169428898739,-0.11072753881796812,-0.07482118789966291,0.1724747258373815,0.16151845974799914,0.1839923822166573,390
phi2,same_num_SP_to_PS_dist,same_number_control,19,False,-0.12274144735091772,-0.1397623125100747,-0.10619843696936583,0.1967809179909209,0.18571218812567558,0.20840518433823546,390
phi2,same_num_SP_to_PS_dist,same_number_control,20,False,-0.1901772352365347,-0.20633850440000875,-0.17526247006196244,0.6569645661574144,0.6422680792645511,0.6738991822340549,390
phi2,same_num_SP_to_PS_dist,same_number_control,21,False,-0.43297193233783426,-0.45108864900393364,-0.41491803511595116,0.14478767346113156,0.13511848070682625,0.15517924486062462,390
phi2,same_num_SP_to_PS_dist,same_number_control,22,False,-0.4514755175663875,-0.4695740606234624,-0.43342743751330254,0.27586140510363455,0.2642759125456851,0.28877892398426674,390
phi2,same_num_SP_to_PS_dist,same_number_control,23,False,-0.8546863653720953,-0.8797318558203869,-0.8297636981499501,0.11992550140772112,0.11158590526662321,0.1286268548068837,390
phi2,same_num_SP_to_PS_dist,same_number_control,24,False,-0.5043500973628118,-0.5200013049443563,-0.4885111841788659,0.05664128197564019,0.05207435630325578,0.0610600286671239,390
phi2,same_num_SP_to_PS_dist,same_number_control,25,False,-0.4688959537408291,-0.48313059513385476,-0.45473778675764037,0.10891162350646451,0.1028207164340549,0.11515058717157087,390
phi2,same_num_SP_to_PS_dist,same_number_control,26,False,-0.2877269793779422,-0.29764619136467957,-0.27799062325404245,0.08728385582948342,0.08301339907523914,0.09193021951577603,390
phi2,same_num_SP_to_PS_dist,same_number_control,27,False,-0.28673132627438275,-0.2966233562200497,-0.27705402955030783,0.19267904249011958,0.1880187149129362,0.19756797342218904,390
