model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
llama32_3b,distractor,distractor,16,False,1.0,0.14312900641025642,0.13735977564102564,0.14935897435897436,-0.004867788461538462,-0.005469250801282051,-0.0042467948717948715,0.009147970085470086,0.007832365117521365,0.010336538461538461,390
llama32_3b,distractor,distractor,17,False,-1.0,0.23501602564102564,0.22752403846153846,0.2425691105769231,-0.003565705128205128,-0.004206730769230769,-0.002904647435897436,-0.002096688034188034,-0.0031784188034188034,-0.0009745592948717965,390
llama32_3b,distractor,distractor,17,False,1.0,0.13743990384615384,0.13255208333333332,0.1428690905448718,-0.004447115384615384,-0.005128205128205128,-0.0037259615384615387,0.004320245726495726,0.003331830929487179,0.005275106837606838,390
llama32_3b,distractor,distractor,18,False,-1.0,0.22998798076923077,0.22261568509615384,0.23756109775641027,-0.008854166666666666,-0.009515224358974358,-0.008173076923076924,-0.02656917735042735,-0.02787810496794872,-0.025300313835470087,390
llama32_3b,distractor,distractor,18,False,1.0,0.15092147435897435,0.1463741987179487,0.15587089342948715,-0.00985576923076923,-0.010516826923076924,-0.009194711538461539,-0.01780849358974359,-0.019090711805555556,-0.01655982905982906,390
llama32_3b,distractor,distractor,19,False,-1.0,0.22736378205128205,0.2203104967948718,0.23513621794871795,0.008373397435897436,0.007712339743589744,0.009074519230769231,0.03431490384615385,0.032565104166666664,0.03612479967948718,390
llama32_3b,distractor,distractor,19,False,1.0,0.17698317307692307,0.17147385817307692,0.1826532451923077,0.007692307692307693,0.007011217948717949,0.008373397435897436,0.05829994658119658,0.05617654914529914,0.06039029113247864,390
llama32_3b,distractor,distractor,20,False,-1.0,0.2211738782051282,0.21452223557692307,0.2279452123397436,0.0005809294871794872,-2.0032051282051282e-05,0.0011818910256410256,-0.005856036324786326,-0.006757645566239317,-0.005007845886752137,390
llama32_3b,distractor,distractor,20,False,1.0,0.24963942307692308,0.24156600560897434,0.2576327123397436,-0.0009014423076923077,-0.0014823717948717948,-0.0003605769230769231,-0.009602029914529915,-0.01058376736111111,-0.008586404914529918,390
llama32_3b,distractor,distractor,21,False,-1.0,0.10562900641025641,0.10262419871794871,0.10867437900641026,-0.0013221153846153847,-0.0018229166666666667,-0.0008012820512820513,0.006730769230769231,0.006049679487179487,0.0074719551282051285,390
llama32_3b,distractor,distractor,21,False,1.0,0.09665464743589744,0.09338942307692308,0.10026041666666667,-0.0022435897435897434,-0.0027844551282051283,-0.0016826923076923078,0.0044805021367521364,0.0036725427350427354,0.005321848290598291,390
