model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
phi2,distractor,final,19,False,1.0,1.6104677493755635,1.5659484475698227,1.6548969532893254,0.05615719770773863,0.05440309163851616,0.05789280047783485,-0.0485426381102994,-0.05547707429298987,-0.041883972689636756,390
phi2,distractor,final,20,False,-1.0,2.1479700797643417,2.1048236910502114,2.187436290276356,-0.04029359083909255,-0.041220531524756014,-0.039352140487768715,0.07385294172498916,0.06902962982145129,0.07860430458672026,390
phi2,distractor,final,20,False,1.0,1.2456474035214156,1.205430182371384,1.2853593609271905,-0.03991412138327574,-0.04078874477973351,-0.03901359772070861,0.1871338322631314,0.18148331379279112,0.1930327773909283,390
phi2,distractor,final,21,False,-1.0,2.3060428643837954,2.263599594862033,2.3465280100626824,-0.027949059315216847,-0.028777754490192122,-0.02714524330236973,-0.08595140326736321,-0.09434345326871953,-0.07822962771114121,390
phi2,distractor,final,21,False,1.0,1.1847649500920223,1.145717343550462,1.224447214847956,-0.026942737285907452,-0.027755214801201456,-0.026140580238440098,-0.050629184592483396,-0.05653666015364166,-0.04477604271000267,390
phi2,distractor,final,22,False,-1.0,2.100496495075715,2.0603152701182244,2.1370895139987653,-0.04692568656725761,-0.04785340345822848,-0.04602594565122555,-0.040193757440289885,-0.046232055700742285,-0.03474252356423273,390
phi2,distractor,final,22,False,1.0,1.1646767494006034,1.1214787730192526,1.2085143774595015,-0.04715413313645583,-0.04802310784657796,-0.046293947818951735,0.05793577911507371,0.052679160334106176,0.06358385569010025,390
phi2,distractor,final,23,False,-1.0,2.290510219182724,2.241742771588839,2.3338774369313167,-0.08835777135995718,-0.09074132020656879,-0.08593906353681516,0.06475755740434697,0.060724869018945936,0.06855774082689203,390
phi2,distractor,final,23,False,1.0,0.9971951680305676,0.9541411169981344,1.0414695288584783,-0.09065729043422602,-0.09310162311945205,-0.08817612513517722,0.07331799238156049,0.06797160894442827,0.07879232361785367,390
phi2,distractor,final,24,False,-1.0,1.7630154218429175,1.717133032052945,1.8079945776401423,0.15133476012792343,0.14927668125201496,0.1533819526892442,-0.07947115857377011,-0.08407224172200913,-0.07513185704875196,390
phi2,distractor,final,24,False,1.0,1.1574734223194612,1.117328892610012,1.1971839367426358,0.1562636815584623,0.15413009686347764,0.15843189135575905,-0.099670165624374,-0.10228299159270066,-0.09719240308826804,390
phi2,distractor,final,25,False,-1.0,2.0359741382109813,1.9845237196408785,2.0867834422527216,-0.015975123185377856,-0.017568146754533817,-0.014406725687858387,0.014162934947217633,0.01037290124811678,0.017617945426549667,390
phi2,distractor,final,25,False,1.0,1.0869403154422075,1.050907804721441,1.123465009774917,-0.016759654803153796,-0.018400892477769118,-0.015132882472796318,0.023478688134087454,0.020709046930329413,0.026341678546025205,390
