model_tag,aux_pair,distance_bucket,role,layer,real_mean,rand_mean,n
llama32_3b,be_present,long,final,26,6.20375,-0.0178125,100
llama32_3b,be_present,long,final,27,12.15890625,1.18140625,100
llama32_3b,be_present,long,prefix_before_subject,1,0.169296875,-0.006015625,100
llama32_3b,be_present,long,prefix_before_subject,2,0.20015625,0.00953125,100
llama32_3b,be_present,long,prefix_before_subject,3,0.13234375,0.01734375,100
llama32_3b,be_present,long,prefix_before_subject,4,0.184140625,-0.024453125,100
llama32_3b,be_present,long,prefix_before_subject,5,0.102734375,0.010625,100
llama32_3b,be_present,long,prefix_before_subject,6,0.256640625,-7.8125e-05,100
llama32_3b,be_present,long,prefix_before_subject,7,0.200546875,-0.02796875,100
llama32_3b,be_present,long,prefix_before_subject,8,0.202890625,0.001953125,100
llama32_3b,be_present,long,prefix_before_subject,9,0.226328125,0.00421875,100
llama32_3b,be_present,long,prefix_before_subject,10,0.254375,0.01546875,100
llama32_3b,be_present,long,prefix_before_subject,11,0.195703125,0.00796875,100
llama32_3b,be_present,long,prefix_before_subject,12,0.21890625,-0.0009375,100
llama32_3b,be_present,long,prefix_before_subject,13,0.265390625,-0.0146875,100
llama32_3b,be_present,long,prefix_before_subject,14,0.178984375,-0.012890625,100
llama32_3b,be_present,long,prefix_before_subject,15,0.073828125,0.005859375,100
llama32_3b,be_present,long,prefix_before_subject,16,0.0746875,0.011328125,100
llama32_3b,be_present,long,prefix_before_subject,17,0.070390625,0.001640625,100
llama32_3b,be_present,long,prefix_before_subject,18,0.06984375,0.00578125,100
llama32_3b,be_present,long,prefix_before_subject,19,0.14421875,0.01109375,100
llama32_3b,be_present,long,prefix_before_subject,20,0.0996875,0.0034375,100
llama32_3b,be_present,long,prefix_before_subject,21,-0.00671875,-0.000703125,100
llama32_3b,be_present,long,prefix_before_subject,22,-0.014375,0.005546875,100
llama32_3b,be_present,long,prefix_before_subject,23,0.0034375,0.003203125,100
llama32_3b,be_present,long,prefix_before_subject,24,-0.00078125,-0.002578125,100
llama32_3b,be_present,long,prefix_before_subject,25,0.0,0.001328125,100
llama32_3b,be_present,long,prefix_before_subject,26,-0.0009375,0.00109375,100
llama32_3b,be_present,long,prefix_before_subject,27,0.0,0.0,100
llama32_3b,be_present,long,subject,1,4.9803125,0.02390625,100
llama32_3b,be_present,long,subject,2,4.806875,-0.058046875,100
llama32_3b,be_present,long,subject,3,4.209765625,0.023125,100
llama32_3b,be_present,long,subject,4,3.835,-0.02640625,100
llama32_3b,be_present,long,subject,5,3.785078125,-0.04984375,100
llama32_3b,be_present,long,subject,6,3.540078125,-0.056640625,100
