model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
phi2,distractor,final,17,False,-1.0,2.0055718908504563,1.96812827319515,2.0427980008173963,-0.024900180952889577,-0.0258973163609602,-0.023870749741184468,0.13737047124071186,0.13220825827851587,0.14288054854691434,392
phi2,distractor,final,17,False,1.0,0.7341324334241905,0.6916850523681057,0.7771158398414144,-0.025326130341510385,-0.026294659655921312,-0.024336317120766154,0.1214387335744845,0.11186032463498669,0.13106298189179427,392
phi2,distractor,final,18,False,-1.0,2.043513891648273,2.0096373088505803,2.075794553087682,0.05619382371707839,0.0541532389363464,0.05815822214496379,0.227135097088457,0.21932051291271132,0.23498090684008438,392
phi2,distractor,final,18,False,1.0,0.8060867372824221,0.7746189251237986,0.8402571763311114,0.05442354873735077,0.05235996915369618,0.05642825705664498,0.23533844380151656,0.2257896398808681,0.24468069982771973,392
phi2,distractor,final,19,False,-1.0,2.031759541861865,1.9974444331563248,2.0666442369319955,-0.029412218502589633,-0.03061312394482749,-0.0282544274719394,-0.0834815007488744,-0.08951084167778899,-0.07739894750977859,392
phi2,distractor,final,19,False,1.0,1.5118009727828357,1.4735673515772332,1.5523566056879197,-0.03020374142393774,-0.031387539116703736,-0.029066286950695273,-0.09618663139083759,-0.10285418088338812,-0.08966857699715361,392
phi2,distractor,final,20,False,-1.0,1.9921126998200709,1.953893548006914,2.0284608866487233,-0.0037613474592870597,-0.004569031085286821,-0.0029638648641352756,0.14740406574846124,0.14269638647433042,0.15216568986169335,392
phi2,distractor,final,20,False,1.0,1.1690089362008231,1.1365931256085027,1.2040298014879227,-0.003251418775441695,-0.004051756068151825,-0.0024597607705057886,0.26440728035102895,0.2585491054520315,0.2700804692141864,392
phi2,distractor,final,21,False,-1.0,2.081026614928732,2.0427433770530077,2.118003296061438,-0.09545849780647123,-0.09729434926899112,-0.093660575638012,-0.09538735905472114,-0.10345805913818128,-0.08746574186548894,392
phi2,distractor,final,21,False,1.0,1.123817650639281,1.0922130970930566,1.156189314504059,-0.09620750436977464,-0.09801772315891422,-0.09440484351041366,-0.05533743229042105,-0.06077650696241936,-0.04994700542923545,392
phi2,distractor,final,22,False,-1.0,1.8920154425562645,1.8565399489840684,1.926660290542914,-0.03267324214078942,-0.03399206466820775,-0.031380795276894864,0.03410483298658514,0.028042801991611924,0.03966423396756048,392
phi2,distractor,final,22,False,1.0,1.0877104948978036,1.0519585551656023,1.1234417732881041,-0.03311308792659214,-0.03442014747736405,-0.03179797767376413,0.1256855077484027,0.12056519190470379,0.13063511067912695,392
phi2,distractor,final,23,False,-1.0,2.03155547015521,1.9895940757527644,2.07227506509849,0.015244970516282685,0.014619699789553273,0.015908812442604375,0.007555225268513166,0.0039928624419128,0.011161456201352228,392
phi2,distractor,final,23,False,1.0,0.9502003801112272,0.9161278023403518,0.986338650876162,0.015082972390311105,0.014451383023845906,0.01575324644847792,0.042170544870856676,0.03697213540677311,0.047578872628763404,392
phi2,distractor,final,24,False,-1.0,1.5600798324662812,1.517326481245002,1.6018782014141277,-0.02280945437295096,-0.023534673513198386,-0.022063884443166305,-0.019184786446240484,-0.02391974315756843,-0.014475308530995643,392
phi2,distractor,final,24,False,1.0,1.079210536820548,1.0480609792227649,1.1113043913427665,-0.022138313371307995,-0.022854105611236727,-0.02138856083762889,-0.00991165475780461,-0.01366487834729305,-0.006477758004551845,392
