model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
llama32_3b,distractor,final,0,True,-1.0,-0.47522720025510207,-0.5369952766262756,-0.4118438097895409,0.0034677933673469387,0.002630241549744898,0.004344706632653061,-0.010336947278911567,-0.014728156887755101,-0.005912355176445578,392
llama32_3b,distractor,final,0,True,1.0,0.1332110969387755,0.11096739477040816,0.1556750239158163,0.0038863201530612247,0.0029496173469387753,0.004862882653061225,0.01034359056122449,0.005447325414540817,0.01539946056547619,392
llama32_3b,distractor,final,1,False,-1.0,-0.009466677295918368,-0.021251694036989795,0.0014982262436224298,-0.0077128507653061226,-0.008569834183673469,-0.006895727040816327,-0.014887595663265306,-0.01888851243622449,-0.010735378135629253,392
llama32_3b,distractor,final,1,False,1.0,0.13440688775510204,0.11218311543367347,0.15589126275510204,-0.007553411989795918,-0.008410395408163265,-0.006695930325255104,-0.0036471619897959183,-0.0074939546130952375,0.00037933142006802393,392
llama32_3b,distractor,final,2,False,-1.0,0.1337890625,0.11670719068877551,0.15170649314413265,-0.0024314413265306123,-0.0033287826849489797,-0.0015744579081632653,0.012542517006802721,0.00784538424744898,0.017292463860544217,392
llama32_3b,distractor,final,2,False,1.0,0.17434630102040816,0.15092175542091835,0.19752720424107142,-0.0028300382653061226,-0.0036870216836734694,-0.0019331951530612245,-0.003753454506802721,-0.007354113520408163,-0.00012505978954082273,392
llama32_3b,distractor,final,3,False,-1.0,0.19971699617346939,0.18150111607142858,0.21913614078443874,0.0026705994897959183,0.001793686224489796,0.003627232142857143,-0.03770727040816327,-0.04233099489795918,-0.032857674319727886,392
llama32_3b,distractor,final,3,False,1.0,0.17185507015306123,0.14771703603316327,0.19483518016581633,0.002610809948979592,0.0016940369897959183,0.003547512755102041,-0.04080968324829932,-0.04564615885416666,-0.03600625797193877,392
llama32_3b,distractor,final,4,False,-1.0,0.17829241071428573,0.16390256297831635,0.19308185188137755,-0.013253348214285714,-0.014369419642857142,-0.01217663823341837,0.04071003401360544,0.03633825600552721,0.04524224728954081,392
llama32_3b,distractor,final,4,False,1.0,0.09847337372448979,0.06793337452168367,0.1290268255739796,-0.012476084183673469,-0.013512436224489796,-0.011519451530612245,0.01782392644557823,0.012947757227891158,0.02284641395620748,392
llama32_3b,distractor,final,5,False,-1.0,0.10829878826530612,0.08952337771045919,0.12771544164540813,-0.001953125,-0.0028903260522959184,-0.001096141581632653,0.018514827806122448,0.013305996226615649,0.02402891820790816,392
llama32_3b,distractor,final,5,False,1.0,0.15581154336734693,0.1316112284757653,0.181745754942602,-0.0013352997448979591,-0.002291932397959184,-0.0003786670918367347,0.02493888180272109,0.020015213116496598,0.029901745854591832,392
llama32_3b,distractor,final,6,False,-1.0,0.3207908163265306,0.2963149713010204,0.3459467673788265,0.004583864795918368,0.003627232142857143,0.005580357142857143,-0.044755792942176874,-0.050549897693452375,-0.03908741230867348,392
llama32_3b,distractor,final,6,False,1.0,0.21081792091836735,0.18622349330357144,0.2341791892538265,0.005321269132653061,0.004463787468112245,0.006278400031887753,-0.03579400510204082,-0.04516153140943878,-0.026863938934948994,392
llama32_3b,distractor,final,7,False,-1.0,0.31114477040816324,0.2846560108418367,0.33900968590561226,-0.005181760204081632,-0.0062380420918367345,-0.004164839764030615,-0.026201105442176874,-0.033389635150935376,-0.018534591571003404,392
llama32_3b,distractor,final,7,False,1.0,0.033880739795918366,0.004962531887755102,0.06300223214285712,-0.004583864795918368,-0.005640644929846939,-0.003507154815051023,-0.009871917517006803,-0.014854379251700679,-0.0046966345131802725,392
llama32_3b,distractor,final,8,False,-1.0,0.19056919642857142,0.16655273437499998,0.21476901307397955,0.0006576849489795918,-0.00045838647959183676,0.001694535235969385,0.10760124362244898,0.10221935453869048,0.1135828550170068,392
llama32_3b,distractor,final,8,False,1.0,-0.1949139030612245,-0.22854751275510204,-0.16190957828443878,0.0014150191326530613,0.00047831632653061223,0.0024513711734693877,0.13697783801020408,0.1308788066007653,0.14281827965561225,392
llama32_3b,distractor,final,9,False,-1.0,0.13388871173469388,0.11273865991709184,0.15736756616709183,0.0025111607142857145,0.0015340999681122448,0.003527582908163265,-0.03632546768707483,-0.04195996758078231,-0.030558434311224496,392
llama32_3b,distractor,final,9,False,1.0,-0.07294323979591837,-0.10548917809311224,-0.04073610889668368,0.003128985969387755,0.002192283163265306,0.004105548469387755,-0.045579559948979595,-0.05046901573129251,-0.040709369685374155,392
llama32_3b,distractor,final,10,False,-1.0,0.08719308035714286,0.06774154974489796,0.10852000956632651,-0.0020926339285714285,-0.0029894770408163264,-0.001175860969387755,0.10574776785714286,0.09879059045493198,0.11333555883290815,392
llama32_3b,distractor,final,10,False,1.0,0.11961894132653061,0.08704759247448979,0.1534259406887755,-0.001295440051020408,-0.002152423469387755,-0.0003985969387755102,0.12663424744897958,0.11611012569090136,0.13776240965136055,392
llama32_3b,distractor,final,11,False,-1.0,0.44973692602040816,0.42481515066964287,0.4750742386798469,0.016980229591836735,0.015963807397959183,0.018017079878826527,0.009978210034013607,0.004610271843112245,0.015199996014030612,392
llama32_3b,distractor,final,11,False,1.0,0.04237085459183673,0.010841338488520409,0.07403987962372449,0.01775749362244898,0.01670121173469388,0.018833705357142856,-0.004916028911564626,-0.010137814891581632,0.00014067150297618388,392
llama32_3b,distractor,final,12,False,-1.0,-0.4777981505102041,-0.5058399433992347,-0.45210658482142857,0.06383529974489796,0.061802455357142856,0.06598822146045918,0.0116921768707483,0.006250830410289116,0.0168873897215136,392
llama32_3b,distractor,final,12,False,1.0,0.27786192602040816,0.2476692044005102,0.3095314492984694,0.06871811224489796,0.06664490991709184,0.07101004464285714,0.029316804846938774,0.022925801179846942,0.03552927030187074,392
llama32_3b,distractor,final,13,False,-1.0,0.9298867984693877,0.8979183274872449,0.9615453603316326,-0.04438376913265306,-0.045778858418367346,-0.0431281887755102,0.02308540603741497,0.01634197624362245,0.02992150961947279,392
llama32_3b,distractor,final,13,False,1.0,0.9668168048469388,0.935295260682398,1.001299426020408,-0.043626434948979595,-0.045001594387755105,-0.04237035634566327,0.09633423681972787,0.09129846274447279,0.10174867798681975,392
llama32_3b,distractor,final,14,False,-1.0,1.4271564094387754,1.3913100884885206,1.4666379344706633,0.01030373086734694,0.009386459661989796,0.011260363520408163,-0.03067203443877551,-0.03550219892644558,-0.02610112404336735,392
llama32_3b,distractor,final,14,False,1.0,0.9602000956632653,0.9251026387117347,0.9969910913584183,0.01118064413265306,0.010263871173469387,0.01211734693877551,0.07341491284013606,0.06790713355654761,0.07883001833545918,392
llama32_3b,distractor,final,15,False,-1.0,1.2065529336734695,1.1767104791135203,1.2383171237244897,-0.03278459821428571,-0.03437898596938776,-0.031189712213010208,-0.28111713435374147,-0.2910823899872449,-0.2710587066857993,392
llama32_3b,distractor,final,15,False,1.0,1.1866828762755102,1.1579619738520408,1.2151227678571428,-0.031349649234693876,-0.032924605389030616,-0.029853914221938782,-0.13782153486394558,-0.14572072969812927,-0.13015950520833333,392
llama32_3b,distractor,final,16,False,-1.0,1.104312818877551,1.068116230867347,1.1418053451849488,0.004803093112244898,0.0038658920599489795,0.005699936224489796,0.08331340348639456,0.07902832031249998,0.08793729405824831,392
llama32_3b,distractor,final,16,False,1.0,1.1618104272959184,1.135539401307398,1.1896743463010204,0.005361128826530612,0.004444355867346939,0.0062380420918367345,0.047585831207483,0.04261665603741497,0.05247578523596939,392
llama32_3b,distractor,final,17,False,-1.0,1.1318757971938775,1.099568020567602,1.1639429209183674,-0.02708466198979592,-0.028121014030612245,-0.02608767139668368,0.05060188137755102,0.047931281887755105,0.0533060294430272,392
llama32_3b,distractor,final,17,False,1.0,1.0708107461734695,1.0441999162946427,1.0983537946428572,-0.026207748724489797,-0.027283960459183673,-0.025191326530612245,0.04514110331632653,0.04051073554421769,0.04959941007653061,392
llama32_3b,distractor,final,18,False,-1.0,0.8791254783163265,0.8530173788265306,0.9058145328443877,0.01807637117346939,0.016761001275510203,0.019471460459183673,0.16278034651360543,0.1562627883184524,0.16931185560161563,392
llama32_3b,distractor,final,18,False,1.0,1.0125358737244898,0.9867825255102041,1.0392657844387754,0.02002949617346939,0.018733557876275512,0.021305504623724485,0.1765983737244898,0.16966129225127552,0.18351452885841835,392
llama32_3b,distractor,final,19,False,-1.0,1.294204400510204,1.2596634845344388,1.3290228396045918,-0.0021324936224489796,-0.0029496173469387753,-0.001295440051020408,0.056833280187074835,0.053763585512329924,0.060029529389880945,392
llama32_3b,distractor,final,19,False,1.0,1.136977838010204,1.1108886718750002,1.1640664859693877,-0.002232142857142857,-0.0030293367346938774,-0.0014349489795918368,0.08424346301020408,0.08122691459396258,0.0873930431547619,392
llama32_3b,distractor,final,20,False,-1.0,0.6594786352040817,0.6338259327168367,0.6851114078443877,-0.00980548469387755,-0.010862763073979593,-0.0087890625,0.002198926445578231,-0.001800495588860544,0.0062725871598639385,392
llama32_3b,distractor,final,20,False,1.0,1.3016183035714286,1.2729556959502553,1.331853874362245,-0.009526466836734694,-0.010622608418367346,-0.00843032525510204,0.04608444940476191,0.04171233923256803,0.05053611288265304,392
llama32_3b,distractor,final,21,False,-1.0,0.8936543367346939,0.8677829041772959,0.9204804089604591,-0.09620137117346939,-0.09793576610331634,-0.09452726403061225,0.029409810799319726,0.02663939599277211,0.032093862935799314,392
llama32_3b,distractor,final,21,False,1.0,1.3788464604591837,1.349708027742347,1.4090202487244898,-0.09640066964285714,-0.09811513472576532,-0.0947459941007653,0.021723533163265307,0.019810101775085034,0.023736613786139456,392
llama32_3b,distractor,final,22,False,-1.0,1.0500039859693877,1.0165577168367348,1.084087511957908,-0.00701530612244898,-0.007792570153061225,-0.00625797193877551,0.13081951530612246,0.1263349675807823,0.13525756005527212,392
llama32_3b,distractor,final,22,False,1.0,0.7828643176020408,0.7638308155293367,0.8026546556122449,-0.006895727040816327,-0.00763313137755102,-0.006118463010204082,0.06304474914965986,0.06067276519982994,0.06534332482993196,392
